video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
PzcaR1N0pTI,18.05.03,"Mary Poppins Returns Official Teaser Trailer","Disney Movie Trailers",1,2018-03-05T01:22:06.000Z,"Mary Poppins"|"Mary Poppins Returns"|"Emily Blunt"|"Lin-Manuel Miranda"|"Rob Marshall"|"Trailer"|"Preview"|"HD"|"Disney"|"Classic"|"Julie Andrews"|"Dick Van Dyke"|"Walt Disney"|"film"|"live action"|"sequel"|"music"|"song"|"singing"|"jack"|"lamp lighter"|"new movie"|"family movie"|"disney movie"|"musical",824259,17890,604,2444,https://i.ytimg.com/vi/PzcaR1N0pTI/default.jpg,False,False,False,"This Christmas, a new story begins. Here’s your first look at Mary Poppins Returns.\n\nFacebook:        https://www.facebook.com/marypoppinsreturns/\nTwitter:           https://twitter.com/disneystudios\nInstagram:       https://www.instagram.com/disneystudios/\nYoutube:          https://www.youtube.com/disneymovietrailers\nHashtag:          #MaryPoppinsReturns\n\n“Mary Poppins Returns” stars: Emily Blunt as the practically-perfect nanny with unique magical skills who can turn any task into an unforgettable, fantastic adventure; Lin-Manuel Miranda as her friend Jack, an optimistic street lamplighter who helps bring light—and life—to the streets of London; Ben Whishaw as Michael Banks; Emily Mortimer as Jane Banks; and Julie Walters as the Banks’ housekeeper Ellen; with Colin Firth as Fidelity Fiduciary Bank’s William Weatherall Wilkins; and Meryl Streep as Mary’s eccentric cousin, Topsy. The film also introduces three new Banks’ children played by Pixie Davies, Nathanael Saleh and newcomer Joel Dawson. Angela Lansbury appears as the Balloon Lady, a treasured character from the PL Travers books and Dick Van Dyke is Mr. Dawes Jr., the retired chairman of the bank now run by Firth’s character.\n \nThe film is directed by Rob Marshall from a screenplay by David Magee and screen story by Magee & Marshall & John DeLuca based upon The Mary Poppins Stories by PL Travers. The producers are Marshall, DeLuca and Marc Platt with Callum McDougall serving as executive producer and the music is by Marc Shaiman with songs by Shaiman and Scott Wittman."
UEhsFEgsI5U,18.05.03,"Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO","HBO",1,2018-02-26T17:59:20.000Z,"Ray Bradbury"|"Fahrenheit 451"|"Guy Montag"|"fireman"|"Clarisse McClellan"|"Beatty"|"Sofia Boutella"|"Michael Shannon"|"Michael B. Jordan"|"Drama"|"Sci-Fi"|"books"|"burn"|"burning"|"fire"|"burning books"|"rebel"|"HBO"|"HBO Films"|"films"|"movie"|"2018"|"trailer"|"official teaser"|"MBJ",2051073,31690,2425,6778,https://i.ytimg.com/vi/UEhsFEgsI5U/default.jpg,False,False,False,"Fahrenheit 451 is based on Ray Bradbury's classic novel. In a future where the media is an opiate, history is rewritten and firemen burn books, Jordan plays Guy Montag, a young fireman who struggles with his role as law enforcer and with his mentor, played by Shannon. Premieres Spring 2018 on HBO.\n\n#Fahrenheit451 #HBOFilms\n\nSubscribe to the HBO YouTube Channel: https://goo.gl/JQUfqt\n \nDon’t have HBO? Order Now: https://play.hbonow.com/\n\nGet More HBO:\nGet HBO GO: https://play.hbogo.com/\nLike on Facebook: https://www.facebook.com/HBO\nFollow on Twitter: https://twitter.com/hbo\nLike on Instagram: https://www.instagram.com/hbo/\nSubscribe on Tumblr: http://hbo.tumblr.com/\nOfficial Site: http://www.hbo.com"
c0arVTRwytA,18.05.03,"【公式】「劇場版ポケットモンスター みんなの物語」予告編1","ポケモン公式YouTubeチャンネル",1,2018-02-27T01:00:03.000Z,"pokemon"|"Pokémon"|"ポケモン"|"ポケットモンスター"|"みんなの物語"|"ピカチュウ"|"サトシ"|"映画"|"ポケモン映画"|"イーブイ"|"ウソッキー"|"ラッキー"|"ワニノコ"|"トゲピー"|"マリル"|"ムチュール"|"ルギア"|"映画再生リスト",1185122,0,0,0,https://i.ytimg.com/vi/c0arVTRwytA/default.jpg,True,True,False,"2018年7月13日（金）公開 「劇場版ポケットモンスター みんなの物語」\n映画公式サイト　http://www.pokemon-movie.jp/\n\nこの夏、“キミにきめた！”に続く、\n感動ストーリー「みんなの物語」ここに爆誕！\n\n■ストーリー\n人々が風と共に暮らす街・フウラシティでは、\n1年に1度だけ開催される“風祭り”が行われていた。\n祭りの最終日には伝説のポケモン・ルギアが現れて、\n恵みの風をもたらすという古くからの言い伝えが残る中、\n街に集まる人々はそれぞれの想いを抱きながら、祭りに参加していた……。\n\nポケモン初心者の女子高生、リサ。\n嘘がやめられなくなってしまったホラ吹き男、カガチ。\n自分に自信が持てない気弱な研究家、トリト。\nポケモンを毛嫌いする変わり者のおばあさん、ヒスイ。\n森の中で一人佇む謎の少女、ラルゴ。\n\nサトシとピカチュウが彼らと出会い、\nみんなの物語が動き出す――。\n\n\n©Nintendo･Creatures･GAME FREAK･TV Tokyo･ShoPro･JR Kikaku \n©Pokémon ©2018 ピカチュウプロジェクト"
YFHHGETsxkE,18.05.03,"PAPERS, PLEASE - The Short Film (2018) 4K SUBS","Никита Ордынский",1,2018-02-24T15:59:25.000Z,"кино"|"короткий метр"|"короткометражка"|"short film"|"short"|"film"|"papers please"|"papers please game"|"lucas pope"|"Mikey Murphy"|"FLOAT"|"directed"|"shot"|"produced"|"festival"|"drama"|"thriller"|"horror"|"entertainment"|"короткометражный"|"Short Film (Film Genre)"|"Noah"|"Lalonde"|"Oats"|"OatsStudios"|"Neill Blomkamp"|"neillblomkamp"|"rakka"|"Sci-Fi"|"District 9"|"district9"|"chappie"|"Trump"|"Bieber"|"movie"|"jacksepticeye"|"animation"|"cartoon"|"reaction"|"sped up"|"funny"|"loadingreadyrun"|"Куплинов"|"Kuplinov"|"mega64"|"borders"|"laws"|"passport"|"immigration",1706645,161343,1209,9393,https://i.ytimg.com/vi/YFHHGETsxkE/default.jpg,False,False,False,"SUBTITLES AVAILABLE (EN, RU, CS, DA, DE, EL, ES, FR, HU, IT, JP, KO, NL, NO, PL, PT, RO, SR, SV, TH, TR, ZN)\n\nAdd film in STEAM - http://store.steampowered.com/app/804320/Papers_Please__The_Short_Film/\n\nJOIN our groups:\nFB - https://www.facebook.com/paperspleasefilm/\nVK - https://vk.com/paperspleasefilm\n\nUse hashtag #paperspleasefilm\nMake EVERYONE know about the film!\n\nAn official adaptation of the award winning game Papers, Please by Lucas Pope.\nWritten by Nikita Ordynskiy, Liliya Tkach and Lucas Pope. \nProduced by Liliya Tkach.\nDirected by Nikita Ordynskiy.\nKINODOM Productions, 2018. \n\nPapers, Please and the red eagle logo are registered trademarks of 3909 LLC. Used with permission.\n\n----------------------------------------------------------------------------------------------------------\nPAPERS, PLEASE - The Short Film | ВАШИ ДОКУМЕНТЫ\nОфициальная экранизация видеоигры Лукаса Поупа Papers, Please.\nСценарий Никиты Ордынского, Лилии Ткач и Лукаса Поупа.\nПродюсер Лилия Ткач. \nРежиссёр Никита Ордынский.\n\nДобавляйте фильм в STEAM - http://store.steampowered.com/app/804320/Papers_Please__The_Short_Film/\n\nПОДПИСЫВАЙТЕСЬ:\nFacebook - https://www.facebook.com/paperspleasefilm/\nVK - https://vk.com/paperspleasefilm\n\nИспользуйте хештег #paperspleasefilm\nПусть о фильме узнают ВСЕ!\n\n#papersplease #paperspleasefilm"
OTu9N40E_MI,18.05.03,"BEST F(R)IENDS | Official Trailer [HD] (2018) Tommy Wiseau, Greg Sestero","Best F(r)iends",1,2018-02-23T18:00:38.000Z,"Tommy Wiseau"|"Greg Sestero"|"The Room"|"The Disaster Artist"|"Best Friends"|"Best F(r)iends"|"Best Friends Movie"|"Best F(r)iends Movie"|"Comedy"|"Thriller"|"Daniel Platzman"|"Nice Legs",208103,4013,68,531,https://i.ytimg.com/vi/OTu9N40E_MI/default.jpg,False,False,False,"The Room's Tommy Wiseau and Greg Sestero. Together again.\nTICKETS AVAILABLE NOW: http://BestFriends.Movie\nVOLUME ONE | March 30 & April 2 // VOLUME TWO | June 1 & 4 \n\nRelease Information: https://www.fathomevents.com/events/best-friends\n\n'Best F(r)iends' is a two-volume cinematic saga written and produced by Greg Sestero. Directed by Justin MacGregor. Featuring an original score by Daniel Platzman of Imagine Dragons.\n\n•••••••••\n\nWhen a drifter (Greg Sestero) is taken in by a peculiar mortician (Tommy Wiseau), the two hatch an underground enterprise off the back of the mortician's old habits. But greed, hatred, and jealousy soon come in turn, and their efforts unravel, causing the drifter to run off with the spoils and leaving the mortician adrift. An expedition across the South West introduces wild and crazy characters through a series of twisted and dark foibles as both men learn a valuable lesson about friendship and loyalty.\n\n•••••••••\n\nFor more information:\n\nOfficial Website: http://www.bf-movie.com\nFacebook: http://www.facebook.com/bestfriendsmo...\nInstagram: http://www.instagram.com/bf_movie\nTwitter: http://www.twitter.com/bf_movie\n\nThis trailer features original music by Japan-based American duo, Nice Legs (named after Tommy Wiseau's line in The Room), who worked on the film's soundtrack. For more information on Nice Legs, visit:\n\nOfficial Website: http://www.wearenicelegs.com\nFacebook: http://www.facebook.com/wearenicelegs"
nRRBajXoN4M,18.05.03,"On Chesil Beach Trailer #1 | Movieclips Trailers","Movieclips Trailers",1,2018-02-22T16:01:34.000Z,"On Chesil Beach"|"On Chesil Beach Trailer"|"On Chesil Beach Movie Trailer"|"On Chesil Beach Trailer 2018"|"On Chesil Beach Official Trailer"|"Trailer"|"Trailers"|"Movie Trailer"|"2018 Trailers"|"Trailer 1"|"Movieclips Trailers"|"Movieclips"|"Fandango"|"On Chesil Beach Bleeker Street"|"Bleeker Street"|"Drama",184630,2304,210,280,https://i.ytimg.com/vi/nRRBajXoN4M/default.jpg,False,False,False,"Check out the official On Chesil Beach trailer starring Saoirse Ronan! Let us know what you think in the comments below.\n► Buy Tickets to On Chesil Beach: https://www.fandango.com/on-chesil-beach-209080/movie-overview?cmp=MCYT_YouTube_Desc\n\nUS Release Date: June 15, 2018\nStarring: Saoirse Ronan, Emily Watson, Anne-Marie Duff\nDirected By: Dominic Cooke\nSynopsis: A drama set in the early 1960s and centered on a young couple on their honeymoon.\n\nWatch More Trailers: \n► Hot New Trailers: http://bit.ly/2qThrsF\n► Drama Trailers: http://bit.ly/2ARA8Nk\n► Indie Trailers: http://bit.ly/2Ey7fYy\n\nFuel Your Movie Obsession: \n► Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy\n► Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV\n► Like us on FACEBOOK: http://bit.ly/2DikvkY\n► Follow us on TWITTER: http://bit.ly/2mgkaHb\n► Follow us on INSTAGRAM: http://bit.ly/2mg0VNU\n\nThe Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform."
l8B5dqjsZUs,18.05.03,"ReBoot: The Guardian Code Official Trailer","ReBoot: The Guardian Code",1,2018-02-22T00:54:24.000Z,"ReBoottgc"|"Netflix"|"NetflixKids"|"Mainframe"|"Rainmaker"|"The Guardian Code"|"A Netflix Original"|"ReBoot"|"reboot"|"TGC",322822,956,11658,5011,https://i.ytimg.com/vi/l8B5dqjsZUs/default.jpg,False,False,False,"It’s official! We are excited to share a sneak peek of #ReBootTheGuardianCode! The show is a cool mix of live action and awesome animation about the adventures of four teenagers who become the Next-Generation Guardians of Cyberspace with the help of an artificially intelligent bio-constructed teenage girl. This Netflix Original Series debuts worldwide on March 30th, stay tuned for dates in Canada!\n\nSubscribe to the ReBoot: The Guardian Code YouTube Channel Here ►►► https://goo.gl/RBUEbr\n\n#Reboottgc #Netflix #NetflixKids \n\n“Minefield” performed by The Katherines\nCourtesy of 604 Records\nhttp://www.katherinesband.com/\n\nPLEASE READ: Comments on ReBoot:  The Guardian Code's official YouTube channel are moderated for content.\n\nReBoot:  The Guardian Code's official Youtube channel shares information, news, videos and updates about the children's television series ReBoot: The Guardian Code.  The content is intended for a family audience including minors under the age of 18.  \n\nComments that are deemed inappropriate, that contain threatening or abusive language, and/or make hurtful and negative comments/videos about another person or incite to harass other users or creators will be promptly removed.  \n\nPlease refer to YouTube policies on cyberbullying and harassment for further information.  \n\nReBoot:  The Guardian Code TM 2018"
7bPSxB-8__o,18.05.03,"JUSTICE LEAGUE - Superman v. The Justice League RESCORED with Junkie XL/Hans Zimmer Music","ABdirector",1,2018-02-15T02:12:49.000Z,"Justice League"|"Rescore"|"Hans Zimmer"|"Junkie XL"|"Flashback FM"|"Batman v Superman"|"Dawn of Justice"|"Superman vs. Justice League"|"Wonder Woman"|"Flash"|"Arrow"|"Supergirl"|"Legends of Tomorrow"|"Black Panther"|"Cyborg"|"Aquaman"|"Doomsday"|"Darkseid"|"Apokolips"|"Zack Snyder"|"Cut"|"Joss Whedon"|"Warner Bros"|"Blu-Ray"|"Digital"|"Avengers"|"Infinity War"|"The Last Jedi"|"Star Wars"|"Steppenwolf"|"Captain America"|"Iron Man"|"Thor"|"Ragnarok"|"Hulk"|"Deadpool"|"Han Solo"|"Kryptonite"|"Krypton"|"ABdirector",2478507,14807,911,976,https://i.ytimg.com/vi/7bPSxB-8__o/default.jpg,False,False,False,"A Justice League Rescore by ABdirector. \n\nClick here to watch Superman's Resurrection Rescore which leads up to this video:\nhttps://youtu.be/in1FHhD7qy0\n\nThe fight between Superman and the League rescored with Junkie XL/Hans Zimmer Music. \n\nBy far my most complex re-edit of the Justice League utilizing a handful of great Hans Zimmer/Junkie XL music (Junkie is uncredited as a fellow composer of Man of Steel - he helped score such tracks as Arcade). \n\nMore to come."
lGEY8IulWiA,18.05.03,"Lucas the Spider - Musical Spider","Lucas the Spider",1,2018-02-10T21:09:34.000Z,"Lucas the Spider"|"Animation"|"3D Animation"|"VFX"|"Cute",9631547,404790,8482,29952,https://i.ytimg.com/vi/lGEY8IulWiA/default.jpg,False,False,False,"Spiders can have big dreams too!\n\nCheck out our new online store! https://teespring.com/stores/lucas-the-spider\n\nProceeds will continue to benefit a non-profit which provides no-cost legal services for survivors of domestic violence. It'll also help fund the planning and development of future Lucas the Spider projects! Thank you!"
HTDNGv61-Dk,18.05.03,"THE GUERNSEY LITERARY & POTATO PEEL PIE SOCIETY - Official Trailer - Starring Lily James","StudiocanalUK",1,2018-02-13T09:00:46.000Z,"Lily James"|"michiel huisman"|"matthew goode"|"penelope wilton"|"tom courtenay"|"jessica brown-findlay"|"guernsey literary potato peel pie society",421408,3243,57,150,https://i.ytimg.com/vi/HTDNGv61-Dk/default.jpg,False,False,False,"In cinemas April 20th. Follow @GuernseyMovie on Instagram for the latest updates.\n\nLily James plays free-spirited journalist Juliet Ashton, who forms a life-changing bond with the delightful and eccentric Guernsey Literary and Potato Peel Pie Society, when she decides to write about the book club they formed during the occupation of Guernsey in WWII. \n\nDirected by Mike Newell, the film also stars Glen Powell (Everybody Wants Some, Hidden Figures), Matthew Goode (The Imitation Game, Downton Abbey), Jessica Brown Findlay (Victor Frankenstein, Downton Abbey) and Katherine Parkinson (The IT Crowd, The Boat That Rocked) with Tom Courtenay (45 Years, Doctor Zhivago) and Penelope Wilton (The BFG, The Best Exotic Marigold Hotel)."
PzcaR1N0pTI,18.06.03,"Mary Poppins Returns Official Teaser Trailer","Disney Movie Trailers",1,2018-03-05T01:22:06.000Z,"Mary Poppins"|"Mary Poppins Returns"|"Emily Blunt"|"Lin-Manuel Miranda"|"Rob Marshall"|"Trailer"|"Preview"|"HD"|"Disney"|"Classic"|"Julie Andrews"|"Dick Van Dyke"|"Walt Disney"|"film"|"live action"|"sequel"|"music"|"song"|"singing"|"jack"|"lamp lighter"|"new movie"|"family movie"|"disney movie"|"musical",3141764,57674,3729,9991,https://i.ytimg.com/vi/PzcaR1N0pTI/default.jpg,False,False,False,"This Christmas, a new story begins. Here’s your first look at Mary Poppins Returns.\n\nFacebook:        https://www.facebook.com/marypoppinsreturns/\nTwitter:           https://twitter.com/disneystudios\nInstagram:       https://www.instagram.com/disneystudios/\nYoutube:          https://www.youtube.com/disneymovietrailers\nHashtag:          #MaryPoppinsReturns\n\n“Mary Poppins Returns” stars: Emily Blunt as the practically-perfect nanny with unique magical skills who can turn any task into an unforgettable, fantastic adventure; Lin-Manuel Miranda as her friend Jack, an optimistic street lamplighter who helps bring light—and life—to the streets of London; Ben Whishaw as Michael Banks; Emily Mortimer as Jane Banks; and Julie Walters as the Banks’ housekeeper Ellen; with Colin Firth as Fidelity Fiduciary Bank’s William Weatherall Wilkins; and Meryl Streep as Mary’s eccentric cousin, Topsy. The film also introduces three new Banks’ children played by Pixie Davies, Nathanael Saleh and newcomer Joel Dawson. Angela Lansbury appears as the Balloon Lady, a treasured character from the PL Travers books and Dick Van Dyke is Mr. Dawes Jr., the retired chairman of the bank now run by Firth’s character.\n \nThe film is directed by Rob Marshall from a screenplay by David Magee and screen story by Magee & Marshall & John DeLuca based upon The Mary Poppins Stories by PL Travers. The producers are Marshall, DeLuca and Marc Platt with Callum McDougall serving as executive producer and the music is by Marc Shaiman with songs by Shaiman and Scott Wittman."
UEhsFEgsI5U,18.06.03,"Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO","HBO",1,2018-02-26T17:59:20.000Z,"Ray Bradbury"|"Fahrenheit 451"|"Guy Montag"|"fireman"|"Clarisse McClellan"|"Beatty"|"Sofia Boutella"|"Michael Shannon"|"Michael B. Jordan"|"Drama"|"Sci-Fi"|"books"|"burn"|"burning"|"fire"|"burning books"|"rebel"|"HBO"|"HBO Films"|"films"|"movie"|"2018"|"trailer"|"official teaser"|"MBJ",2091194,32098,2458,6879,https://i.ytimg.com/vi/UEhsFEgsI5U/default.jpg,False,False,False,"Fahrenheit 451 is based on Ray Bradbury's classic novel. In a future where the media is an opiate, history is rewritten and firemen burn books, Jordan plays Guy Montag, a young fireman who struggles with his role as law enforcer and with his mentor, played by Shannon. Premieres Spring 2018 on HBO.\n\n#Fahrenheit451 #HBOFilms\n\nSubscribe to the HBO YouTube Channel: https://goo.gl/JQUfqt\n \nDon’t have HBO? Order Now: https://play.hbonow.com/\n\nGet More HBO:\nGet HBO GO: https://play.hbogo.com/\nLike on Facebook: https://www.facebook.com/HBO\nFollow on Twitter: https://twitter.com/hbo\nLike on Instagram: https://www.instagram.com/hbo/\nSubscribe on Tumblr: http://hbo.tumblr.com/\nOfficial Site: http://www.hbo.com"
c0arVTRwytA,18.06.03,"【公式】「劇場版ポケットモンスター みんなの物語」予告編1","ポケモン公式YouTubeチャンネル",1,2018-02-27T01:00:03.000Z,"pokemon"|"Pokémon"|"ポケモン"|"ポケットモンスター"|"みんなの物語"|"ピカチュウ"|"サトシ"|"映画"|"ポケモン映画"|"イーブイ"|"ウソッキー"|"ラッキー"|"ワニノコ"|"トゲピー"|"マリル"|"ムチュール"|"ルギア"|"映画再生リスト",1200155,0,0,0,https://i.ytimg.com/vi/c0arVTRwytA/default.jpg,True,True,False,"2018年7月13日（金）公開 「劇場版ポケットモンスター みんなの物語」\n映画公式サイト　http://www.pokemon-movie.jp/\n\nこの夏、“キミにきめた！”に続く、\n感動ストーリー「みんなの物語」ここに爆誕！\n\n■ストーリー\n人々が風と共に暮らす街・フウラシティでは、\n1年に1度だけ開催される“風祭り”が行われていた。\n祭りの最終日には伝説のポケモン・ルギアが現れて、\n恵みの風をもたらすという古くからの言い伝えが残る中、\n街に集まる人々はそれぞれの想いを抱きながら、祭りに参加していた……。\n\nポケモン初心者の女子高生、リサ。\n嘘がやめられなくなってしまったホラ吹き男、カガチ。\n自分に自信が持てない気弱な研究家、トリト。\nポケモンを毛嫌いする変わり者のおばあさん、ヒスイ。\n森の中で一人佇む謎の少女、ラルゴ。\n\nサトシとピカチュウが彼らと出会い、\nみんなの物語が動き出す――。\n\n\n©Nintendo･Creatures･GAME FREAK･TV Tokyo･ShoPro･JR Kikaku \n©Pokémon ©2018 ピカチュウプロジェクト"
OTu9N40E_MI,18.06.03,"BEST F(R)IENDS | Official Trailer [HD] (2018) Tommy Wiseau, Greg Sestero","Best F(r)iends",1,2018-02-23T18:00:38.000Z,"Tommy Wiseau"|"Greg Sestero"|"The Room"|"The Disaster Artist"|"Best Friends"|"Best F(r)iends"|"Best Friends Movie"|"Best F(r)iends Movie"|"Comedy"|"Thriller"|"Daniel Platzman"|"Nice Legs",209539,4040,69,533,https://i.ytimg.com/vi/OTu9N40E_MI/default.jpg,False,False,False,"The Room's Tommy Wiseau and Greg Sestero. Together again.\nTICKETS AVAILABLE NOW: http://BestFriends.Movie\nVOLUME ONE | March 30 & April 2 // VOLUME TWO | June 1 & 4 \n\nRelease Information: https://www.fathomevents.com/events/best-friends\n\n'Best F(r)iends' is a two-volume cinematic saga written and produced by Greg Sestero. Directed by Justin MacGregor. Featuring an original score by Daniel Platzman of Imagine Dragons.\n\n•••••••••\n\nWhen a drifter (Greg Sestero) is taken in by a peculiar mortician (Tommy Wiseau), the two hatch an underground enterprise off the back of the mortician's old habits. But greed, hatred, and jealousy soon come in turn, and their efforts unravel, causing the drifter to run off with the spoils and leaving the mortician adrift. An expedition across the South West introduces wild and crazy characters through a series of twisted and dark foibles as both men learn a valuable lesson about friendship and loyalty.\n\n•••••••••\n\nFor more information:\n\nOfficial Website: http://www.bf-movie.com\nFacebook: http://www.facebook.com/bestfriendsmo...\nInstagram: http://www.instagram.com/bf_movie\nTwitter: http://www.twitter.com/bf_movie\n\nThis trailer features original music by Japan-based American duo, Nice Legs (named after Tommy Wiseau's line in The Room), who worked on the film's soundtrack. For more information on Nice Legs, visit:\n\nOfficial Website: http://www.wearenicelegs.com\nFacebook: http://www.facebook.com/wearenicelegs"
l8B5dqjsZUs,18.06.03,"ReBoot: The Guardian Code Official Trailer","ReBoot: The Guardian Code",1,2018-02-22T00:54:24.000Z,"ReBoottgc"|"Netflix"|"NetflixKids"|"Mainframe"|"Rainmaker"|"The Guardian Code"|"A Netflix Original"|"ReBoot"|"reboot"|"TGC",324816,961,11737,5046,https://i.ytimg.com/vi/l8B5dqjsZUs/default.jpg,False,False,False,"It’s official! We are excited to share a sneak peek of #ReBootTheGuardianCode! The show is a cool mix of live action and awesome animation about the adventures of four teenagers who become the Next-Generation Guardians of Cyberspace with the help of an artificially intelligent bio-constructed teenage girl. This Netflix Original Series debuts worldwide on March 30th, stay tuned for dates in Canada!\n\nSubscribe to the ReBoot: The Guardian Code YouTube Channel Here ►►► https://goo.gl/RBUEbr\n\n#Reboottgc #Netflix #NetflixKids \n\n“Minefield” performed by The Katherines\nCourtesy of 604 Records\nhttp://www.katherinesband.com/\n\nPLEASE READ: Comments on ReBoot:  The Guardian Code's official YouTube channel are moderated for content.\n\nReBoot:  The Guardian Code's official Youtube channel shares information, news, videos and updates about the children's television series ReBoot: The Guardian Code.  The content is intended for a family audience including minors under the age of 18.  \n\nComments that are deemed inappropriate, that contain threatening or abusive language, and/or make hurtful and negative comments/videos about another person or incite to harass other users or creators will be promptly removed.  \n\nPlease refer to YouTube policies on cyberbullying and harassment for further information.  \n\nReBoot:  The Guardian Code TM 2018"
ixNNLvyCn5Y,18.06.03,"映画『BLEACH』特報【HD】2018年7月20日（金）公開","ワーナー ブラザース 公式チャンネル",1,2018-02-21T05:17:53.000Z,"ブリーチ"|"BLEACH"|"福士蒼汰"|"佐藤信介"|"週刊少年ジャンプ"|"完結"|"久保帯人"|"黒崎一護"|"朽木ルキア"|"斬魄刀"|"ソウルソサエティ"|"ホロウ"|"ぼくは明日、昨日のきみとデートする"|"曇天に笑う"|"ちょっと今から仕事やめてくる"|"GANTZ"|"図書館戦争"|"アイアムアヒーロー"|"デスノート"|"集英社"|"WB"|"ワーナー"|"ワーナー・ブラザース"|"実写"|"映画",1246383,0,0,0,https://i.ytimg.com/vi/ixNNLvyCn5Y/default.jpg,True,True,False,"死神、見参。\n\n全世界累計発行部数1億2,000万部の国民的人気コミックが実写映画化！悪霊・虚〈ホロウ〉VS. 死神の戦いを、壮大なスケールで描くバトルアクション超大作！\n\n■『BLEACH』2018年7月20日（金）全国ロードショー\n映画オフィシャルサイト：http://bleach-movie.jp\n映画オフィシャルTwitter：https://twitter.com/bleach_moviejp\n#映画ブリーチ\n\n出演：福士蒼汰　杉咲花\n監督：佐藤信介　脚本：羽原大介　佐藤信介　音楽：やまだ豊\n原作：「BLEACH」久保帯人（集英社ジャンプ　コミックス刊 ）\n製作：映画「BLEACH」製作委員会\n制作プロダクション：シネバザール\n配給：ワーナー・ブラザース映画\n\n©久保帯人／集英社 ©2018 映画「BLEACH」製作委員会"
ILZ7Oy3gM5U,18.06.03,"Dumping on Fifty Shades Freed for 25 Minutes","Jenny Nicholson",1,2018-02-17T10:08:16.000Z,"fifty shades of grey"|"or is it gray",225348,8844,241,1555,https://i.ytimg.com/vi/ILZ7Oy3gM5U/default.jpg,False,False,False,"I didn't even talk about the part where Christian Grey starts playing the piano and singing and even the characters inside the story are surprised and confused.\n\nClick the fanfic that deserves to be made into a movie more than Fifty Shades of Grey:\nA teenage girl's Twilight fanfiction where she casts herself as Bella and her real-life crush as the romantic lead - https://www.patreon.com/JennyNicholson\nReylo coffee shop AU, released into theaters as Episode IX - https://twitter.com/JennyENicholson\nA brony's fanfic where he goes to Equestria and he meets all the ponies and has to protect them because he's very strong - https://www.instagram.com/spider_jewel/\nLucius Malfoy/Arthur Weasley forbidden romance - https://www.facebook.com/JennyNicholsonVids/\nHomestuck vore - https://spiderjewel.tumblr.com/"
YBpdL9hSac4,18.06.03,"Incredibles 2 - Olympics Sneak Peek","Disney•Pixar",1,2018-02-15T03:34:44.000Z,"Pixar"|"Disney"|"Disney Pixar"|"Pixar Movie"|"Animation"|"incredibles"|"the incredibles"|"incredibles 2"|"jack jack"|"mr. incredible"|"mrs. incredible"|"frozone"|"samuel l. jackson"|"violet parr"|"dash parr"|"sneak peek"|"trailer"|"new movie"|"family movie"|"summer movie"|"first look"|"teaser",40769622,456352,21920,49717,https://i.ytimg.com/vi/YBpdL9hSac4/default.jpg,False,False,False,"The Incredibles are back on June 15.  💥 Watch a brand-new sneak peek of Incredibles 2 now!\n\n---\n\nDisney/Pixar’s Incredibles 2 opens in theatres June 15!\n\nIn “Incredibles 2,” Helen (voice of Holly Hunter) is called on to lead a campaign to bring Supers back, while Bob (voice of Craig T. Nelson) navigates the day-to-day heroics of “normal” life at home with Violet (voice of Sarah Vowell), Dash (voice of Huck Milner) and baby Jack-Jack—whose superpowers are about to be discovered. Their mission is derailed, however, when a new villain emerges with a brilliant and dangerous plot that threatens everything. But the Parrs don’t shy away from a challenge, especially with Frozone (voice of Samuel L. Jackson) by their side. That’s what makes this family so Incredible. \n\nHashtag: #Incredibles2\nFacebook: https://www.facebook.com/PixarTheIncredibles/\nTwitter: https://twitter.com/TheIncredibles\nInstagram: https://www.instagram.com/theincredibles/"
lGEY8IulWiA,18.06.03,"Lucas the Spider - Musical Spider","Lucas the Spider",1,2018-02-10T21:09:34.000Z,"Lucas the Spider"|"Animation"|"3D Animation"|"VFX"|"Cute",9782937,408031,8519,30113,https://i.ytimg.com/vi/lGEY8IulWiA/default.jpg,False,False,False,"Spiders can have big dreams too!\n\nCheck out our new online store! https://teespring.com/stores/lucas-the-spider\n\nProceeds will continue to benefit a non-profit which provides no-cost legal services for survivors of domestic violence. It'll also help fund the planning and development of future Lucas the Spider projects! Thank you!"
