title,trending_date,sumDay,id
Dua Lipa - IDGAF (Official Music Video),"['18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.06.02']",14,10
"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge","['18.22.02', '18.23.02', '18.26.03', '18.27.03']",4,10
Dua Lipa and Calvin Harris interview One Kiss (Graham Norton),"['18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05']",21,10
Dua Lipa covers Arctic Monkeys Do I Wanna Know? in the Live Lounge,['18.15.02'],1,10
Dura - Daddy Yankee (Video Oficial),"['18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.12.02', '18.13.02', '18.14.02']",21,10
EXO 'Electric Kiss' MV -Short Ver.-,"['17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12']",8,10
EXO 엑소 'Universe' MV,"['17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12']",5,10
Ed Sheeran & Anne-Marie - Fairytale Of New York in the Live Lounge,"['17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12']",6,10
Ed Sheeran & Beyoncé - Perfect Duet (Decoy! Remix) [Lyrics],"['17.12.12', '17.13.12', '17.14.12', '17.15.12']",4,10
Ed Sheeran - Happier (Official Video),"['18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.15.05', '18.15.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06']",36,10
Ed Sheeran - Perfect (Official Music Video),"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11']",14,10
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],"['17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12', '17.15.12']",14,10
Ed Sheeran Engaged to Childhood Friend Cherry Seaborn!,"['18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02']",11,10
Ed Sheeran – Layla with Jools Holland & His Rhythm & Blues Orchestra,"['18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01', '18.13.01']",9,10
Editors - Hallelujah (So Low) [Official Video],"['18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03']",7,10
Elbow - Golden Slumbers (John Lewis Advert 2017),"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11']",13,10
Elena Poulou makes excuses for Mark E Smith,"['18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02']",10,10
Ella Mai - Boo'd Up,"['18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06']",17,10
Elton John - Farewell Yellow Brick Road Tour: The Launch (VR180),"['18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02']",12,10
Eminem - Framed,"['18.04.04', '18.05.04', '18.06.04', '18.07.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.09.05', '18.10.05']",28,10
Eminem - River (Behind the Scenes) ft. Ed Sheeran,"['18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03']",13,10
Eminem - River ft. Ed Sheeran,"['18.15.02', '18.16.02', '18.17.02', '18.18.02', '18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03']",28,10
Eminem - Untouchable (Audio),"['17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12']",17,10
Eminem - Walk On Water (Audio) ft. Beyoncé,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11']",14,10
Eminem - Walk On Water (Official Video),"['18.08.01', '18.09.01', '18.12.01']",3,10
Eminem - Walk On Water (Official Video) ft. Beyoncé,"['17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01']",11,10
Eminem - Walk On Water/Stan ft Skylar Grey on Radio 1,"['17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01']",17,10
Empire Of The Sun - Way To Go,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11']",11,10
En Vogue - Rocket,"['18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02']",15,10
End Game - Behind The Scenes,"['18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02', '18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02']",14,10
Enrique Iglesias - EL BAÑO ft. Bad Bunny,"['18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.06.02']",14,10
Enrique Iglesias - MOVE TO MIAMI (Official Video) ft. Pitbull,"['18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.15.05', '18.15.05', '18.16.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",37,10
Ep4 It‘s on you and I | BTS: Burn the Stage,"['18.15.05', '18.15.05']",2,10
Ep7 Best Of Me | BTS: Burn the Stage,"['18.14.05', '18.14.05']",2,10
Ep8 I NEED YOU | BTS: Burn the Stage,"['18.11.05', '18.12.05', '18.13.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05']",18,10
FLATBUSH ZOMBiES - VACATION (The-Movie),"['18.07.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04']",15,10
FLOBOTS RESPOND TO LOGAN PAUL NO HANDLEBARS,"['17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",11,10
Fall Out Boy - Church,"['18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.12.02', '18.13.02', '18.14.02']",20,10
Fall Out Boy - HOLD ME TIGHT OR DON’T,"['17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11']",14,10
Fall Out Boy - Wilson (Expensive Mistakes),"['18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01']",8,10
Famous Dex - Pick It Up feat. A$AP Rocky [Official Video],"['18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.06.02', '18.07.02', '18.08.02', '18.09.02']",18,10
"Farruko, Nicki Minaj, Travis Scott - Krippy Kush (Remix) ft. Bad Bunny, Rvssian","['17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01']",18,10
Five Finger Death Punch - Sham Pain (Official Video),"['18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",12,10
Flo Rida - Dancer (Official Video),"['18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04']",36,10
Flo Rida feat Maluma - Hola (Official Video),"['17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12']",10,10
Florence + The Machine - Hunger,"['18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.15.05', '18.15.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06']",37,10
Florence + The Machine - Sky Full Of Song,"['18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.14.05']",21,10
Flume - Road To: Osaka,"['17.29.11', '17.30.11', '17.01.12']",3,10
Flume X Greenpeace,"['17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01']",18,10
Franz Ferdinand - Always Ascending (Official Video),"['17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12']",12,10
Franz Ferdinand - Feel The Love Go (Official Audio),"['18.09.01', '18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01']",10,10
Franz Ferdinand - Lazy Boy (Official Audio),"['18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02']",9,10
Future - No Shame (Future feat. PARTYNEXTDOOR) ft. PARTYNEXTDOOR,['18.13.06'],1,10
Future - No Shame ft. PARTYNEXTDOOR,"['18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.14.06']",9,10
"Future, Young Thug - All da Smoke","['18.12.01', '18.13.01']",2,10
"Future, Young Thug - Group Home","['18.05.04', '18.06.04', '18.07.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05']",31,10
"Future, Young Thug - Mink Flow","['18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01']",12,10
G-Eazy & Halsey - Him & I (Official Video),"['17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12']",7,10
G-Eazy & Halsey - Him & I (RMND Remix),"['18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01']",12,10
G-Eazy & Halsey - Him & I (with Halsey) (Official Video),['17.09.12'],1,10
"G-Eazy - 1942 (Official Video) ft. Yo Gotti, YBN Nahmir","['18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",28,10
"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly","['17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",21,10
G-Eazy - Sober (Audio) ft. Charlie Puth,"['17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12']",10,10
G-Eazy - Sober (Official Video) ft. Charlie Puth,"['18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04']",30,10
GASHI - Used To Be (Official Video)[Explicit],"['18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01']",8,10
GOT7 Look M/V,"['18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04']",24,10
GOT7 One And Only You (Feat. Hyolyn) Special Video,"['18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03']",14,10
GOT7 Teenager” Performance Video,"['17.08.12', '17.09.12', '17.10.12', '17.11.12']",4,10
George Ezra - Pretty Shining People (Lyric Video),"['18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04']",35,10
Ghost - Chapter Three: Back On The Road,"['18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05']",12,10
Ghost - Rats (Official Music Video),"['18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05']",16,10
Gods Plan - Drake (William Singe Cover),"['18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.11.03', '18.12.03']",16,10
Gorillaz - Humility (Official Video),"['18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",15,10
Grace VanderWaal - City Song,"['18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02', '18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03']",28,10
Grace VanderWaal - Clearly,"['18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05']",24,10
Grace VanderWaal - Clearly (Behind the Scenes),"['18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04']",6,10
Grace VanderWaal - So Much More Than This,"['17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12']",10,10
Grace VanderWaal - So Much More Than This (Behind the Video Part II),"['17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12']",16,10
Green Day - 2000 Light Years Away,"['17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11', '17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12']",11,10
Gucci Mane  - Curve (ft. The Weeknd),"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11']",12,10
Guns N' Roses - Shadow Of Your Love (Lyric Video),"['18.12.05', '18.13.05', '18.14.05', '18.14.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06']",29,10
H.E.R. - Focus (Official Video),"['18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04']",15,10
HAIM - Night So Long (Live At The Greek),"['18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02']",15,10
HANSON - Finally It's Christmas (Official Music Video),"['17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12']",10,10
HENRY 헨리 'Monster' MV (English Ver.),"['18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02']",16,10
"HUNCHO JACK, Travis Scott, Quavo - Eye 2 Eye (Audio) ft. Takeoff","['18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",5,10
"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt","['17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11', '17.30.11', '17.01.12']",13,10
"Hailee Steinfeld, BloodPop® - Capital Letters","['18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02']",7,10
"Halsey - Alone (Audio) ft. Big Sean, Stefflon Don","['18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04']",22,10
"Halsey - Alone ft. Big Sean, Stefflon Don","['18.07.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05']",30,10
